datetime_,alberta_internal_load,forecast_alberta_internal_load,pool_price,forecast_pool_price,rolling_30day_avg_price,solar_generation,temp_calgary,temp_edmonton,temp_fortmc,wind_generation,ws_calgary,ws_edmonton,ws_fortmc,hour_of_day,day_of_week,day_of_month,week_of_month,month,year,is_winter,pool_price_lag_1,pool_price_lag_2,pool_price_lag_3,pool_price_lag_4,pool_price_lag_5,pool_price_lag_6,pool_price_lag_7,pool_price_lag_8,pool_price_lag_9,pool_price_lag_10,pool_price_lag_11,pool_price_lag_12,pool_price_lag_13,pool_price_lag_14,pool_price_lag_15,pool_price_lag_16,pool_price_lag_17,pool_price_lag_18,pool_price_lag_19,pool_price_lag_20,pool_price_lag_21,pool_price_lag_22,pool_price_lag_23,pool_price_lag_24,alberta_internal_load_lag_1,alberta_internal_load_lag_2,alberta_internal_load_lag_3,alberta_internal_load_lag_4,alberta_internal_load_lag_5,alberta_internal_load_lag_6,alberta_internal_load_lag_7,alberta_internal_load_lag_8,alberta_internal_load_lag_9,alberta_internal_load_lag_10,alberta_internal_load_lag_11,alberta_internal_load_lag_12,alberta_internal_load_lag_13,alberta_internal_load_lag_14,alberta_internal_load_lag_15,alberta_internal_load_lag_16,alberta_internal_load_lag_17,alberta_internal_load_lag_18,alberta_internal_load_lag_19,alberta_internal_load_lag_20,alberta_internal_load_lag_21,alberta_internal_load_lag_22,alberta_internal_load_lag_23,alberta_internal_load_lag_24
2019-01-01 00:00:00,10008.0,9753.0,32.9,33.14,43.16,0.0,-11.1,-10.1,-18.1,1126.5097563812467,7.0,,11.0,0,1,1,1,1,2019,1,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 01:00:00,9868.0,9604.0,32.78,32.79,43.13,0.0,-8.7,-8.9,-17.0,1148.336475364897,7.0,,9.0,1,1,1,1,1,2019,1,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 02:00:00,9736.0,9473.0,32.78,32.79,43.1,0.0,-7.4,-7.5,-15.2,1091.4699601014456,6.0,,8.0,2,1,1,1,1,2019,1,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 03:00:00,9597.0,9401.0,32.78,32.79,43.07,0.0,-4.9,-5.7,-13.2,1122.6133983861077,8.0,,12.0,3,1,1,1,1,2019,1,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 04:00:00,9530.0,9402.0,32.13,32.78,43.04,0.0,-0.9,-3.5,-11.5,1101.1010225190055,4.0,,9.0,4,1,1,1,1,2019,1,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 05:00:00,9526.0,9450.0,27.19,27.18,43.01,0.0,1.1,-4.8,-6.2,1055.3224364397265,8.0,,10.0,5,1,1,1,1,2019,1,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 06:00:00,9601.0,9592.0,27.19,27.18,42.97,0.0,0.0,-5.5,-4.9,1067.6791985019051,13.0,,17.0,6,1,1,1,1,2019,1,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 07:00:00,9654.0,9752.0,27.17,27.22,42.94,0.0,0.2,-5.8,-4.7,1193.5076101409065,8.0,,15.0,7,1,1,1,1,2019,1,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 08:00:00,9714.0,9872.0,27.15,27.13,42.9,0.0,2.7,-0.9,-3.0,1217.5045278538596,22.0,,21.0,8,1,1,1,1,2019,1,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 09:00:00,9726.0,9914.0,27.16,26.97,42.87,0.08222221992082067,1.2,-1.9,-2.1,1206.89609278414,7.0,,22.0,9,1,1,1,1,2019,1,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 10:00:00,9844.0,10008.0,28.07,27.11,42.83,1.1853888818621636,2.2,-1.2,-1.2,1129.0025212494534,18.0,,23.0,10,1,1,1,1,2019,1,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 11:00:00,9934.0,10093.0,32.4,32.78,42.8,4.497722126377953,4.9,-0.2,-1.3,1063.3192923286226,23.0,,28.0,11,1,1,1,1,2019,1,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 12:00:00,9998.0,10131.0,32.88,32.78,42.78,3.465555462108718,4.1,0.9,-0.5,1005.5261703528296,12.0,,29.0,12,1,1,1,1,2019,1,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 13:00:00,9979.0,10113.0,32.85,32.91,42.74,2.368222198486328,4.5,1.3,0.3,983.5413723368117,9.0,,30.0,13,1,1,1,1,2019,1,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 14:00:00,9964.0,10090.0,32.78,32.78,42.67,1.3416666289170582,4.3,0.9,0.5,992.0345985643067,7.0,,36.0,14,1,1,1,1,2019,1,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 15:00:00,10032.0,10169.0,32.78,32.84,42.59,0.6100555450883176,3.0,1.3,0.2,995.421038855182,14.0,,24.0,15,1,1,1,1,2019,1,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 16:00:00,10311.0,10479.0,32.99,33.2,42.51,0.0,4.4,1.9,-0.4,1056.2375655953092,10.0,,21.0,16,1,1,1,1,2019,1,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 17:00:00,10614.0,10875.0,33.18,33.21,42.43,0.0,3.7,2.4,-0.3,1139.9710192584994,9.0,,15.0,17,1,1,1,1,2019,1,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 18:00:00,10478.0,10777.0,33.14,33.17,42.36,0.0,4.8,1.4,-0.4,1121.894851406945,10.0,,19.0,18,1,1,1,1,2019,1,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,32.9,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 19:00:00,10356.0,10653.0,33.04,33.14,42.28,0.0,5.4,0.4,-0.8,1038.7068294578128,30.0,,18.0,19,1,1,1,1,2019,1,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,32.9,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 20:00:00,10200.0,10513.0,32.47,32.3,42.2,0.0,5.4,-1.7,-3.0,1097.3064942068524,32.0,,12.0,20,1,1,1,1,2019,1,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,32.9,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 21:00:00,9991.0,10299.0,27.43,27.19,42.12,0.0,5.5,-1.2,-4.0,1127.4627397277625,27.0,,15.0,21,1,1,1,1,2019,1,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,32.9,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0,10008.0
2019-01-01 22:00:00,9702.0,9981.0,26.24,24.98,42.08,0.0,5.3,1.6,-7.0,1242.2568447234896,23.0,,3.0,22,1,1,1,1,2019,1,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,32.9,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0,10008.0
2019-01-01 23:00:00,9442.0,9691.0,26.83,26.34,42.02,0.0,5.8,1.4,-6.6,1263.1347267384006,24.0,,5.0,23,1,1,1,1,2019,1,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,32.9,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0,10008.0
2019-01-02 00:00:00,9267.0,9407.0,27.66,27.19,41.95,0.0,6.5,2.2,-9.6,1192.4785527186925,30.0,,5.0,0,2,2,1,1,2019,1,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,32.9,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0,10008.0
2019-01-02 01:00:00,9149.0,9300.0,28.46,30.62,41.91,0.0,6.8,2.8,-8.3,1181.9685091278286,25.0,,9.0,1,2,2,1,1,2019,1,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,32.78,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0,9868.0
2019-01-02 02:00:00,9154.0,9235.0,28.46,28.46,41.87,0.0,6.9,3.0,-7.9,1201.8898877522681,26.0,,3.0,2,2,2,1,1,2019,1,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,32.78,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0,9736.0
2019-01-02 03:00:00,9194.0,9219.0,27.26,28.46,41.84,0.0,6.6,2.2,-8.3,1216.7266065356466,5.0,,11.0,3,2,2,1,1,2019,1,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,32.78,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0,9597.0
2019-01-02 04:00:00,9257.0,9276.0,28.19,28.25,41.79,0.0,6.7,-0.9,-8.6,1217.325214958721,21.0,,9.0,4,2,2,1,1,2019,1,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,32.13,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0,9530.0
2019-01-02 05:00:00,9439.0,9475.0,28.46,28.76,41.74,0.0,6.1,-1.9,-8.0,1209.1253810665014,14.0,,7.0,5,2,2,1,1,2019,1,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,27.19,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0,9526.0
2019-01-02 06:00:00,9778.0,9913.0,30.13,29.56,41.69,0.0,6.8,-0.5,-7.6,1166.8850916396248,21.0,,10.0,6,2,2,1,1,2019,1,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,27.19,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0,9601.0
2019-01-02 07:00:00,10152.0,10274.0,32.06,32.6,41.62,0.0,8.5,0.6,-6.8,1201.4584196827147,32.0,,9.0,7,2,2,1,1,2019,1,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,27.17,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0,9654.0
2019-01-02 08:00:00,10395.0,10415.0,32.9,32.78,41.55,0.0,9.3,2.4,-7.2,1211.0321428754594,26.0,,6.0,8,2,2,1,1,2019,1,32.06,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,27.15,10152.0,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0,9714.0
2019-01-02 09:00:00,10487.0,10375.0,33.14,33.08,41.48,1.3316110860142445,8.7,2.3,-6.1,1222.3169287125272,13.0,,6.0,9,2,2,1,1,2019,1,32.9,32.06,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,27.16,10395.0,10152.0,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0,9726.0
2019-01-02 10:00:00,10551.0,10405.0,33.21,33.14,41.4,2.8189999817477327,8.7,1.5,-0.5,1189.1804898918995,39.0,,11.0,10,2,2,1,1,2019,1,33.14,32.9,32.06,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,28.07,10487.0,10395.0,10152.0,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0,9844.0
2019-01-02 11:00:00,10589.0,10418.0,33.21,33.21,41.32,1.9700000021192765,9.8,1.9,3.9,1269.288792688383,41.0,,24.0,11,2,2,1,1,2019,1,33.21,33.14,32.9,32.06,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,32.4,10551.0,10487.0,10395.0,10152.0,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0,9934.0
2019-01-02 12:00:00,10532.0,10396.0,33.14,32.78,41.26,1.2756666404008865,9.1,5.7,4.5,1209.1608301787905,22.0,,28.0,12,2,2,1,1,2019,1,33.21,33.21,33.14,32.9,32.06,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,32.88,10589.0,10551.0,10487.0,10395.0,10152.0,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0,9998.0
2019-01-02 13:00:00,10484.0,10402.0,33.0,32.9,41.22,1.2349999874167972,9.9,4.1,5.3,1180.1922419697707,34.0,,29.0,13,2,2,1,1,2019,1,33.14,33.21,33.21,33.14,32.9,32.06,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,32.85,10532.0,10589.0,10551.0,10487.0,10395.0,10152.0,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0,9979.0
2019-01-02 14:00:00,10374.0,10411.0,32.78,32.78,41.17,3.099666631884045,11.1,1.8,5.5,1141.9694964309206,33.0,,29.0,14,2,2,1,1,2019,1,33.0,33.14,33.21,33.21,33.14,32.9,32.06,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,32.78,10484.0,10532.0,10589.0,10551.0,10487.0,10395.0,10152.0,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0,9964.0
2019-01-02 15:00:00,10384.0,10462.0,32.76,32.9,41.14,0.629888886064291,10.5,1.7,5.1,994.6732232488527,20.0,,31.0,15,2,2,1,1,2019,1,32.78,33.0,33.14,33.21,33.21,33.14,32.9,32.06,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,32.78,10374.0,10484.0,10532.0,10589.0,10551.0,10487.0,10395.0,10152.0,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0,10032.0
2019-01-02 16:00:00,10570.0,10683.0,32.85,29.48,41.12,0.0,10.1,2.8,5.1,856.5714281209309,19.0,,25.0,16,2,2,1,1,2019,1,32.76,32.78,33.0,33.14,33.21,33.21,33.14,32.9,32.06,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,32.99,10384.0,10374.0,10484.0,10532.0,10589.0,10551.0,10487.0,10395.0,10152.0,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0,10311.0
2019-01-02 17:00:00,10773.0,11018.0,33.23,47.47,41.09,0.0,9.1,-1.1,4.1,795.196581828528,22.0,,22.0,17,2,2,1,1,2019,1,32.85,32.76,32.78,33.0,33.14,33.21,33.21,33.14,32.9,32.06,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,33.18,10570.0,10384.0,10374.0,10484.0,10532.0,10589.0,10551.0,10487.0,10395.0,10152.0,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0,10614.0
2019-01-02 18:00:00,10619.0,10862.0,33.22,33.49,41.08,0.0,7.5,-2.4,3.4,882.3846120683353,7.0,,15.0,18,2,2,1,1,2019,1,33.23,32.85,32.76,32.78,33.0,33.14,33.21,33.21,33.14,32.9,32.06,30.13,28.46,28.19,27.26,28.46,28.46,27.66,26.83,26.24,27.43,32.47,33.04,33.14,10773.0,10570.0,10384.0,10374.0,10484.0,10532.0,10589.0,10551.0,10487.0,10395.0,10152.0,9778.0,9439.0,9257.0,9194.0,9154.0,9149.0,9267.0,9442.0,9702.0,9991.0,10200.0,10356.0,10478.0
