,Timestamp_mst,Temperature (degree C)
1,2022-03-23 00:00:00,5.4
2,2022-03-23 01:00:00,5.6
3,2022-03-23 02:00:00,6.0
4,2022-03-23 03:00:00,4.9
5,2022-03-23 04:00:00,4.5
6,2022-03-23 05:00:00,4.2
7,2022-03-23 06:00:00,4.4
8,2022-03-23 07:00:00,2.5
9,2022-03-23 08:00:00,5.2
10,2022-03-23 09:00:00,6.3
11,2022-03-23 10:00:00,8.0
12,2022-03-23 11:00:00,10.5
13,2022-03-23 12:00:00,12.1
14,2022-03-23 13:00:00,12.9
15,2022-03-23 14:00:00,14.2
16,2022-03-23 15:00:00,15.9
17,2022-03-23 16:00:00,14.7
18,2022-03-23 17:00:00,12.1
19,2022-03-23 18:00:00,6.6
20,2022-03-23 19:00:00,5.0
21,2022-03-23 20:00:00,2.5
22,2022-03-23 21:00:00,0.5
23,2022-03-23 22:00:00,0.2
24,2022-03-23 23:00:00,-0.1
25,2022-03-24 00:00:00,-1.4
26,2022-03-24 01:00:00,-2.4
27,2022-03-24 02:00:00,-3.2
28,2022-03-24 03:00:00,-3.9
29,2022-03-24 04:00:00,-4.5
30,2022-03-24 05:00:00,-5.5
31,2022-03-24 06:00:00,-6.2
32,2022-03-24 07:00:00,-7.0
33,2022-03-24 08:00:00,-7.4
34,2022-03-24 09:00:00,-7.6
35,2022-03-24 10:00:00,-7.6
36,2022-03-24 11:00:00,-7.4
37,2022-03-24 12:00:00,-6.2
38,2022-03-24 13:00:00,-5.7
39,2022-03-24 14:00:00,-5.1
40,2022-03-24 15:00:00,-4.7
41,2022-03-24 16:00:00,-4.9
42,2022-03-24 17:00:00,-5.5
43,2022-03-24 18:00:00,-6.1
44,2022-03-24 19:00:00,-6.8
45,2022-03-24 20:00:00,-7.4
46,2022-03-24 21:00:00,-8.8
47,2022-03-24 22:00:00,-10.6
48,2022-03-24 23:00:00,-12.0
49,2022-03-25 00:00:00,-13.0
50,2022-03-25 01:00:00,-13.9
51,2022-03-25 02:00:00,-14.6
52,2022-03-25 03:00:00,-15.2
53,2022-03-25 04:00:00,-15.9
54,2022-03-25 05:00:00,-16.4
55,2022-03-25 06:00:00,-17.2
56,2022-03-25 07:00:00,-17.6
57,2022-03-25 08:00:00,-16.9
58,2022-03-25 09:00:00,-15.4
59,2022-03-25 10:00:00,-14.6
60,2022-03-25 11:00:00,-13.7
61,2022-03-25 12:00:00,-12.3
62,2022-03-25 13:00:00,-11.4
63,2022-03-25 14:00:00,-10.6
64,2022-03-25 15:00:00,-9.9
65,2022-03-25 16:00:00,-8.6
66,2022-03-25 17:00:00,-8.1
67,2022-03-25 18:00:00,-9.0
68,2022-03-25 19:00:00,-10.1
69,2022-03-25 20:00:00,-11.5
70,2022-03-25 21:00:00,-12.4
71,2022-03-25 22:00:00,-13.5
72,2022-03-25 23:00:00,-14.4
73,2022-03-26 00:00:00,-15.2
74,2022-03-26 01:00:00,-16.2
75,2022-03-26 02:00:00,-17.1
76,2022-03-26 03:00:00,-17.6
77,2022-03-26 04:00:00,-18.4
78,2022-03-26 05:00:00,-19.2
79,2022-03-26 06:00:00,-19.4
80,2022-03-26 07:00:00,-19.0
81,2022-03-26 08:00:00,-16.8
82,2022-03-26 09:00:00,-14.3
83,2022-03-26 10:00:00,-11.7
84,2022-03-26 11:00:00,-9.8
85,2022-03-26 12:00:00,-8.1
86,2022-03-26 13:00:00,-6.9
87,2022-03-26 14:00:00,-5.8
88,2022-03-26 15:00:00,-4.7
89,2022-03-26 16:00:00,-4.3
90,2022-03-26 17:00:00,-4.5
91,2022-03-26 18:00:00,-5.5
92,2022-03-26 19:00:00,-6.3
93,2022-03-26 20:00:00,-6.4
0,2022-03-26 21:00:00,-6.5
95,2022-03-26 22:00:00,-6.5
96,2022-03-26 23:00:00,-6.4
97,2022-03-27 00:00:00,-6.2
98,2022-03-27 01:00:00,-6.2
99,2022-03-27 02:00:00,-6.0
100,2022-03-27 03:00:00,-5.9
101,2022-03-27 04:00:00,-5.9
102,2022-03-27 05:00:00,-5.8
103,2022-03-27 06:00:00,-5.6
104,2022-03-27 07:00:00,-5.5
105,2022-03-27 08:00:00,-5.2
106,2022-03-27 09:00:00,-4.5
107,2022-03-27 10:00:00,-3.5
108,2022-03-27 11:00:00,-2.9
109,2022-03-27 12:00:00,-2.0
110,2022-03-27 13:00:00,-1.5
111,2022-03-27 14:00:00,-1.0
112,2022-03-27 15:00:00,-0.4
113,2022-03-27 16:00:00,-0.1
114,2022-03-27 17:00:00,0.0
115,2022-03-27 18:00:00,-0.6
116,2022-03-27 19:00:00,-1.6
117,2022-03-27 20:00:00,-2.3
118,2022-03-27 21:00:00,-3.0
119,2022-03-27 22:00:00,-3.6
120,2022-03-27 23:00:00,-4.5
121,2022-03-28 00:00:00,-5.1
122,2022-03-28 01:00:00,-6.1
123,2022-03-28 02:00:00,-7.0
124,2022-03-28 03:00:00,-7.3
125,2022-03-28 04:00:00,-7.6
126,2022-03-28 05:00:00,-7.8
127,2022-03-28 06:00:00,-8.0
128,2022-03-28 07:00:00,-8.3
129,2022-03-28 08:00:00,-7.6
130,2022-03-28 09:00:00,-6.9
131,2022-03-28 10:00:00,-4.8
132,2022-03-28 11:00:00,-2.5
133,2022-03-28 12:00:00,-0.8
134,2022-03-28 13:00:00,0.0
135,2022-03-28 14:00:00,1.0
136,2022-03-28 15:00:00,1.7
137,2022-03-28 16:00:00,2.1
138,2022-03-28 17:00:00,2.4
139,2022-03-28 18:00:00,2.5
140,2022-03-28 19:00:00,1.3
141,2022-03-28 20:00:00,-1.2
142,2022-03-28 21:00:00,-3.4
143,2022-03-28 22:00:00,-3.8
144,2022-03-28 23:00:00,-4.8
145,2022-03-29 00:00:00,-6.1
146,2022-03-29 01:00:00,-7.0
147,2022-03-29 02:00:00,-8.5
148,2022-03-29 03:00:00,-10.0
149,2022-03-29 04:00:00,-11.5
150,2022-03-29 05:00:00,-12.5
151,2022-03-29 06:00:00,-12.0
152,2022-03-29 07:00:00,-10.7
153,2022-03-29 08:00:00,-6.9
154,2022-03-29 09:00:00,-1.5
155,2022-03-29 10:00:00,1.3
156,2022-03-29 11:00:00,2.9
157,2022-03-29 12:00:00,4.9
158,2022-03-29 13:00:00,6.1
159,2022-03-29 14:00:00,6.4
160,2022-03-29 15:00:00,6.8
161,2022-03-29 16:00:00,6.5
162,2022-03-29 17:00:00,7.0
163,2022-03-29 18:00:00,6.3
164,2022-03-29 19:00:00,6.2
165,2022-03-29 20:00:00,5.7
166,2022-03-29 21:00:00,5.0
167,2022-03-29 22:00:00,4.4
168,2022-03-29 23:00:00,3.9
169,2022-03-30 00:00:00,3.6
170,2022-03-30 01:00:00,3.8
171,2022-03-30 02:00:00,3.9
172,2022-03-30 03:00:00,2.8
173,2022-03-30 04:00:00,0.7
174,2022-03-30 05:00:00,-1.4
175,2022-03-30 06:00:00,-1.6
176,2022-03-30 07:00:00,-0.1
177,2022-03-30 08:00:00,2.6
178,2022-03-30 09:00:00,4.1
179,2022-03-30 10:00:00,5.6
180,2022-03-30 11:00:00,6.5
181,2022-03-30 12:00:00,7.9
182,2022-03-30 13:00:00,8.4
183,2022-03-30 14:00:00,9.2
184,2022-03-30 15:00:00,8.5
185,2022-03-30 16:00:00,8.4
186,2022-03-30 17:00:00,7.7
187,2022-03-30 18:00:00,6.5
188,2022-03-30 19:00:00,5.3
189,2022-03-30 20:00:00,4.1
190,2022-03-30 21:00:00,3.1
191,2022-03-30 22:00:00,2.5
192,2022-03-30 23:00:00,1.9
193,2022-03-31 00:00:00,1.5
94,2022-03-31 01:00:00,1.1
195,2022-03-31 02:00:00,0.8
196,2022-03-31 03:00:00,0.4
197,2022-03-31 04:00:00,0.1
198,2022-03-31 05:00:00,-0.2
199,2022-03-31 06:00:00,-0.3
200,2022-03-31 07:00:00,-0.1
201,2022-03-31 08:00:00,0.2
202,2022-03-31 09:00:00,0.6
203,2022-03-31 10:00:00,1.6
204,2022-03-31 11:00:00,2.2
205,2022-03-31 12:00:00,2.3
206,2022-03-31 13:00:00,2.2
207,2022-03-31 14:00:00,2.1
208,2022-03-31 15:00:00,0.7
209,2022-03-31 16:00:00,-0.1
210,2022-03-31 17:00:00,-1.0
211,2022-03-31 18:00:00,-1.2
212,2022-03-31 19:00:00,-1.5
213,2022-03-31 20:00:00,-1.9
214,2022-03-31 21:00:00,-2.7
215,2022-03-31 22:00:00,-2.9
216,2022-03-31 23:00:00,-3.2
217,2022-04-01 00:00:00,-3.6
218,2022-04-01 01:00:00,-4.5
219,2022-04-01 02:00:00,-5.8
220,2022-04-01 03:00:00,-6.7
221,2022-04-01 04:00:00,-7.5
222,2022-04-01 05:00:00,-7.6
223,2022-04-01 06:00:00,-7.6
224,2022-04-01 07:00:00,-7.5
225,2022-04-01 08:00:00,-8.0
226,2022-04-01 09:00:00,-7.8
227,2022-04-01 10:00:00,-7.4
228,2022-04-01 11:00:00,-6.7
229,2022-04-01 12:00:00,-6.0
230,2022-04-01 13:00:00,-5.8
231,2022-04-01 14:00:00,-5.1
232,2022-04-01 15:00:00,-4.3
233,2022-04-01 16:00:00,-3.6
234,2022-04-01 17:00:00,-2.8
235,2022-04-01 18:00:00,-3.3
236,2022-04-01 19:00:00,-4.1
237,2022-04-01 20:00:00,-6.0
238,2022-04-01 21:00:00,-6.1
239,2022-04-01 22:00:00,-5.5
240,2022-04-01 23:00:00,-6.0
241,2022-04-02 00:00:00,-5.9
242,2022-04-02 01:00:00,-6.1
243,2022-04-02 02:00:00,-6.2
244,2022-04-02 03:00:00,-6.3
245,2022-04-02 04:00:00,-6.3
246,2022-04-02 05:00:00,-6.1
247,2022-04-02 06:00:00,-6.0
248,2022-04-02 07:00:00,-4.8
249,2022-04-02 08:00:00,-3.4
250,2022-04-02 09:00:00,-1.3
251,2022-04-02 10:00:00,0.8
252,2022-04-02 11:00:00,3.5
253,2022-04-02 12:00:00,6.0
254,2022-04-02 13:00:00,6.9
255,2022-04-02 14:00:00,7.2
256,2022-04-02 15:00:00,7.7
257,2022-04-02 16:00:00,7.7
258,2022-04-02 17:00:00,6.6
259,2022-04-02 18:00:00,6.0
260,2022-04-02 19:00:00,2.9
261,2022-04-02 20:00:00,0.0
262,2022-04-02 21:00:00,-2.0
263,2022-04-02 22:00:00,-2.6
264,2022-04-02 23:00:00,-3.6
265,2022-04-03 00:00:00,-5.2
266,2022-04-03 01:00:00,-6.2
267,2022-04-03 02:00:00,-7.0
268,2022-04-03 03:00:00,-7.5
269,2022-04-03 04:00:00,-7.8
270,2022-04-03 05:00:00,-8.5
271,2022-04-03 06:00:00,-10.1
272,2022-04-03 07:00:00,-7.7
273,2022-04-03 08:00:00,-4.4
274,2022-04-03 09:00:00,-1.5
275,2022-04-03 10:00:00,1.3
276,2022-04-03 11:00:00,4.2
277,2022-04-03 12:00:00,7.5
278,2022-04-03 13:00:00,8.6
279,2022-04-03 14:00:00,10.4
280,2022-04-03 15:00:00,11.0
281,2022-04-03 16:00:00,10.7
282,2022-04-03 17:00:00,10.8
283,2022-04-03 18:00:00,9.8
284,2022-04-03 19:00:00,7.2
285,2022-04-03 20:00:00,5.6
286,2022-04-03 21:00:00,4.5
287,2022-04-03 22:00:00,5.9
288,2022-04-03 23:00:00,4.2
289,2022-04-04 00:00:00,4.4
290,2022-04-04 01:00:00,4.1
291,2022-04-04 02:00:00,3.8
292,2022-04-04 03:00:00,2.9
293,2022-04-04 04:00:00,1.8
194,2022-04-04 05:00:00,1.2
295,2022-04-04 06:00:00,0.1
296,2022-04-04 07:00:00,1.6
297,2022-04-04 08:00:00,3.2
298,2022-04-04 09:00:00,4.3
299,2022-04-04 10:00:00,5.6
300,2022-04-04 11:00:00,7.3
301,2022-04-04 12:00:00,9.3
302,2022-04-04 13:00:00,10.3
303,2022-04-04 14:00:00,9.4
304,2022-04-04 15:00:00,9.4
305,2022-04-04 16:00:00,10.9
306,2022-04-04 17:00:00,9.6
307,2022-04-04 18:00:00,8.5
308,2022-04-04 19:00:00,7.7
309,2022-04-04 20:00:00,7.3
310,2022-04-04 21:00:00,6.7
311,2022-04-04 22:00:00,6.4
